time (in seconds),queue density
0.0666092,0.0305118
0.133218,0.042442
0.199828,0.060698
0.266437,0.073728
0.333046,0.0789981
0.399655,0.0894942
0.466264,0.0983451
0.532873,0.102982
0.599483,0.109501
0.666092,0.113214
0.732701,0.115932
0.79931,0.119126
0.865919,0.122522
0.932529,0.12327
0.999138,0.127256
1.06575,0.129262
1.13236,0.130397
1.19897,0.132288
1.26557,0.134356
1.33218,0.135667
1.39879,0.136775
1.4654,0.139019
1.53201,0.139599
1.59862,0.142811
1.66523,0.145485
1.73184,0.14655
1.79845,0.149268
1.86506,0.152647
1.93167,0.153571
1.99828,0.154178
2.06488,0.154547
2.13149,0.155462
2.1981,0.155638
2.26471,0.156377
2.33132,0.156984
2.39793,0.155788
2.46454,0.156764
2.53115,0.156571
2.59776,0.157459
2.66437,0.157794
2.73098,0.158225
2.79759,0.157776
2.86419,0.157935
2.9308,0.15892
2.99741,0.158234
3.06402,0.158902
3.13063,0.159457
3.19724,0.159668
3.26385,0.160037
3.33046,0.161348
3.39707,0.161524
3.46368,0.163557
3.53029,0.164498
3.5969,0.166222
3.6635,0.167903
3.73011,0.168677
3.79672,0.169909
3.86333,0.170463
3.92994,0.171246
3.99655,0.171475
4.06316,0.171404
4.12977,0.170894
4.19638,0.169328
4.26299,0.167586
4.3296,0.167401
4.39621,0.167155
4.46282,0.165888
4.52942,0.165994
4.59603,0.16741
4.66264,0.168642
4.72925,0.169742
4.79586,0.171668
4.86247,0.172513
4.92908,0.173446
4.99569,0.174607
5.0623,0.176296
5.12891,0.177097
5.19552,0.180027
5.26213,0.184003
5.32873,0.186282
5.39534,0.188737
5.46195,0.190963
5.52856,0.192731
5.59517,0.197438
5.66178,0.204617
5.72839,0.207054
5.795,0.214383
5.86161,0.220964
5.92822,0.224263
5.99483,0.231381
6.06144,0.237452
6.12804,0.239986
6.19465,0.24288
6.26126,0.244684
6.32787,0.246179
6.39448,0.248555
6.46109,0.250051
6.5277,0.251995
6.59431,0.254784
6.66092,0.255206
6.72753,0.254872
6.79414,0.253816
6.86075,0.251898
6.92735,0.251045
6.99396,0.248018
7.06057,0.246364
7.12718,0.246135
7.19379,0.245432
7.2604,0.247526
7.32701,0.249118
7.39362,0.251881
7.46023,0.254705
7.52684,0.257177
7.59345,0.261242
7.66006,0.264189
7.72666,0.265421
7.79327,0.268175
7.85988,0.268879
7.92649,0.267189
7.9931,0.267585
8.05971,0.267972
8.12632,0.267664
8.19293,0.269151
8.25954,0.269213
8.32615,0.269354
8.39276,0.271078
8.45937,0.272758
8.52598,0.27465
8.59258,0.277316
8.65919,0.28409
8.7258,0.284891
8.79241,0.287997
8.85902,0.289448
8.92563,0.290962
8.99224,0.291718
9.05885,0.294199
9.12546,0.295862
9.19207,0.296214
9.25868,0.298097
9.32529,0.298044
9.39189,0.29756
9.4585,0.296689
9.52511,0.295396
9.59172,0.293601
9.65833,0.292422
9.72494,0.292237
9.79155,0.291199
9.85816,0.290645
9.92477,0.289686
9.99138,0.288463
10.058,0.287205
10.1246,0.287275
10.1912,0.286475
