time (in seconds),queue density
18.6506,0.261231
18.7172,0.26247
18.7838,0.26411
18.8504,0.266485
18.917,0.2668
18.9836,0.268441
19.0502,0.269676
19.1168,0.26956
19.1834,0.268751
19.2501,0.267126
19.3167,0.266071
19.3833,0.265141
19.4499,0.263887
19.5165,0.263645
19.5831,0.262348
19.6497,0.261306
19.7163,0.260887
19.7829,0.259255
19.8495,0.257699
19.9161,0.257139
19.9828,0.256044
20.0494,0.255066
20.116,0.254628
20.1826,0.254713
20.2492,0.254596
20.3158,0.255093
20.3824,0.25525
20.449,0.255634
20.5156,0.25549
20.5822,0.255797
20.6488,0.257274
20.7155,0.256921
20.7821,0.256624
20.8487,0.257571
20.9153,0.257377
20.9819,0.25833
21.0485,0.258279
21.1151,0.258219
21.1817,0.257536
21.2483,0.259636
21.3149,0.259236
21.3815,0.258643
21.4482,0.258465
21.5148,0.258409
21.5814,0.258771
21.648,0.259247
21.7146,0.259267
21.7812,0.259588
21.8478,0.259668
21.9144,0.2596
21.981,0.259739
22.0476,0.259219
22.1142,0.259036
22.1809,0.259557
22.2475,0.259795
22.3141,0.260069
22.3807,0.260014
22.4473,0.260192
22.5139,0.26028
22.5805,0.260752
22.6471,0.261136
22.7137,0.261974
22.7803,0.262545
22.8469,0.264138
22.9136,0.263518
22.9802,0.264732
23.0468,0.266146
23.1134,0.266904
23.18,0.267347
23.2466,0.267631
23.3132,0.267446
23.3798,0.267452
23.4464,0.267263
23.513,0.267258
23.5796,0.267337
23.6463,0.267936
23.7129,0.268184
23.7795,0.268367
23.8461,0.268628
23.9127,0.268624
23.9793,0.268854
24.0459,0.269148
24.1125,0.269489
24.1791,0.269716
24.2457,0.269477
24.3124,0.269287
24.379,0.269458
24.4456,0.269029
24.5122,0.268874
24.5788,0.26926
24.6454,0.269029
24.712,0.269232
24.7786,0.268787
24.8452,0.268632
24.9118,0.268414
24.9784,0.267767
25.0451,0.26812
25.1117,0.267807
25.1783,0.267168
25.2449,0.267358
25.3115,0.267739
25.3781,0.268032
25.4447,0.268948
25.5113,0.269436
25.5779,0.272177
25.6445,0.273867
25.7111,0.274477
25.7778,0.275731
25.8444,0.277536
25.911,0.278952
25.9776,0.280529
26.0442,0.282032
26.1108,0.282071
26.1774,0.282677
26.244,0.28347
26.3106,0.284289
26.3772,0.285164
26.4438,0.28597
26.5105,0.286225
26.5771,0.286801
26.6437,0.287534
26.7103,0.287024
26.7769,0.287463
26.8435,0.288549
26.9101,0.289705
26.9767,0.292273
27.0433,0.295141
27.1099,0.296408
27.1765,0.299593
27.2432,0.303316
27.3098,0.305768
27.3764,0.309584
27.443,0.315251
27.5096,0.317722
27.5762,0.323233
27.6428,0.328184
27.7094,0.330441
27.776,0.335487
27.8426,0.339665
27.9092,0.344347
27.9759,0.34832
28.0425,0.353432
28.1091,0.356228
28.1757,0.362079
28.2423,0.368962
28.3089,0.371504
28.3755,0.377739
28.4421,0.382897
28.5087,0.385021
28.5753,0.391125
28.6419,0.396523
28.7086,0.398893
28.7752,0.404714
28.8418,0.409649
28.9084,0.412684
28.975,0.416619
29.0416,0.419636
29.1082,0.420094
29.1748,0.423872
29.2414,0.4268
29.308,0.426156
29.3746,0.428407
29.4413,0.430597
29.5079,0.430816
29.5745,0.438619
29.6411,0.438817
29.7077,0.439755
29.7743,0.441691
29.8409,0.444273
29.9075,0.444701
29.9741,0.446207
30.0407,0.448269
30.1073,0.448767
30.174,0.450891
30.2406,0.452727
30.3072,0.452838
30.3738,0.454077
30.4404,0.456806
30.507,0.457338
30.5736,0.459
30.6402,0.461456
30.7068,0.461861
30.7734,0.463851
30.8401,0.464699
30.9067,0.465232
30.9733,0.466453
31.0399,0.467335
31.1065,0.467722
31.1731,0.46818
31.2397,0.472996
31.3063,0.472303
31.3729,0.473452
31.4395,0.473767
31.5061,0.473411
31.5728,0.474115
31.6394,0.473625
31.706,0.473637
31.7726,0.473669
31.8392,0.474133
31.9058,0.474532
31.9724,0.474855
32.039,0.474734
32.1056,0.475052
32.1722,0.47558
32.2388,0.475643
32.3055,0.47586
32.3721,0.475957
32.4387,0.476319
32.5053,0.476362
32.5719,0.47599
32.6385,0.476506
32.7051,0.476145
32.7717,0.476246
32.8383,0.476103
32.9049,0.476126
32.9715,0.476833
33.0382,0.477418
33.1048,0.476937
33.1714,0.477335
33.238,0.479779
33.3046,0.4811
33.3712,0.485816
33.4378,0.491403
33.5044,0.494225
33.571,0.498901
33.6376,0.5022
33.7042,0.504492
33.7709,0.508465
33.8375,0.512213
33.9041,0.513745
33.9707,0.516917
34.0373,0.519204
34.1039,0.519732
34.1705,0.522357
34.2371,0.524212
34.3037,0.5254
34.3703,0.527369
34.4369,0.53202
34.5036,0.533144
34.5702,0.544253
34.6368,0.54736
34.7034,0.547843
34.77,0.551372
34.8366,0.556641
34.9032,0.558735
34.9698,0.56217
35.0364,0.562792
35.103,0.563336
35.1696,0.563455
35.2363,0.565142
35.3029,0.565185
35.3695,0.566332
35.4361,0.567508
35.5027,0.5686
35.5693,0.571686
35.6359,0.572266
35.7025,0.57316
35.7691,0.575453
35.8357,0.577334
35.9023,0.578165
35.969,0.578521
