time (in seconds),queue density
21.3815,0.259711
21.4482,0.259248
21.5148,0.258629
21.5814,0.258578
21.648,0.259056
21.7146,0.259621
21.7812,0.259546
21.8478,0.259856
21.9144,0.259934
21.981,0.259922
22.0476,0.260032
22.1142,0.259499
22.1809,0.259432
22.2475,0.259879
22.3141,0.26022
22.3807,0.260479
22.4473,0.260396
22.5139,0.260432
22.5805,0.260812
22.6471,0.261282
22.7137,0.261635
22.7803,0.262473
22.8469,0.26319
22.9136,0.264668
22.9802,0.263915
23.0468,0.265416
23.1134,0.26689
23.18,0.267525
23.2466,0.267771
23.3132,0.26756
23.3798,0.267423
23.4464,0.267262
23.513,0.266984
23.5796,0.266952
23.6463,0.267133
23.7129,0.267427
23.7795,0.267607
23.8461,0.267834
23.9127,0.267991
23.9793,0.268077
24.0459,0.268293
24.1125,0.268508
24.1791,0.268649
24.2457,0.268775
24.3124,0.268598
24.379,0.268344
24.4456,0.268171
24.5122,0.267548
24.5788,0.267466
24.6454,0.267756
24.712,0.267446
24.7786,0.267681
24.8452,0.26727
24.9118,0.267254
24.9784,0.266929
25.0451,0.26638
25.1117,0.266565
25.1783,0.266251
25.2449,0.265765
25.3115,0.266055
25.3781,0.266388
25.4447,0.266643
25.5113,0.267599
25.5779,0.268344
25.6445,0.271079
25.7111,0.272627
25.7778,0.273164
25.8444,0.274453
25.911,0.276342
25.9776,0.277533
26.0442,0.278979
26.1108,0.280257
26.1774,0.280198
26.244,0.280656
26.3106,0.281522
26.3772,0.282435
26.4438,0.282925
26.5105,0.283392
26.5771,0.283431
26.6437,0.283729
26.7103,0.284132
26.7769,0.284081
26.8435,0.285421
26.9101,0.287706
26.9767,0.289007
27.0433,0.292514
27.1099,0.296445
27.1765,0.298295
27.2432,0.302656
27.3098,0.307202
27.3764,0.310094
27.443,0.314659
27.5096,0.320432
27.5762,0.323516
27.6428,0.329006
27.7094,0.334112
27.776,0.336365
27.8426,0.341424
27.9092,0.345586
27.9759,0.350449
28.0425,0.353898
28.1091,0.358287
28.1757,0.360269
28.2423,0.36592
28.3089,0.372214
28.3755,0.374796
28.4421,0.381133
28.5087,0.386129
28.5753,0.388147
28.6419,0.394237
28.7086,0.399245
28.7752,0.401628
28.8418,0.407635
28.9084,0.41211
28.975,0.415257
29.0416,0.418714
29.1082,0.422017
29.1748,0.422323
29.2414,0.425395
29.308,0.42882
29.3746,0.428679
29.4413,0.431062
29.5079,0.432092
29.5745,0.432484
29.6411,0.440996
29.7077,0.440999
29.7743,0.442195
29.8409,0.444154
29.9075,0.4462
29.9741,0.446027
30.0407,0.447559
30.1073,0.449209
30.174,0.449789
30.2406,0.451314
30.3072,0.453238
30.3738,0.452999
30.4404,0.453931
30.507,0.456522
30.5736,0.457062
30.6402,0.458936
30.7068,0.46102
30.7734,0.4614
30.8401,0.463466
30.9067,0.464281
30.9733,0.465311
31.0399,0.466397
31.1065,0.4678
31.1731,0.46769
31.2397,0.468642
31.3063,0.47416
31.3729,0.473603
31.4395,0.474716
31.5061,0.475343
31.5728,0.474877
31.6394,0.475853
31.706,0.475159
31.7726,0.474971
31.8392,0.475684
31.9058,0.476299
31.9724,0.47684
32.039,0.476926
32.1056,0.47619
32.1722,0.476343
32.2388,0.47726
32.3055,0.476891
32.3721,0.476915
32.4387,0.476852
32.5053,0.47677
32.5719,0.476531
32.6385,0.476574
32.7051,0.477256
32.7717,0.476942
32.8383,0.477197
32.9049,0.477083
32.9715,0.477373
33.0382,0.478302
33.1048,0.478815
33.1714,0.478494
33.238,0.478854
33.3046,0.481617
33.3712,0.482953
33.4378,0.487844
33.5044,0.49402
33.571,0.49663
33.6376,0.501477
33.7042,0.505122
33.7709,0.507109
33.8375,0.51091
33.9041,0.514072
33.9707,0.515746
34.0373,0.518457
34.1039,0.520605
34.1705,0.521263
34.2371,0.523442
34.3037,0.525143
34.3703,0.526142
34.4369,0.528176
34.5036,0.532529
34.5702,0.534379
34.6368,0.544196
34.7034,0.546645
34.77,0.547758
34.8366,0.551543
34.9032,0.556308
34.9698,0.557978
35.0364,0.560905
35.103,0.561003
35.1696,0.561991
35.2363,0.562077
35.3029,0.563433
35.3695,0.563942
35.4361,0.56529
35.5027,0.56636
35.5693,0.567418
35.6359,0.570616
35.7025,0.571678
35.7691,0.57234
35.8357,0.574346
35.9023,0.576376
35.969,0.577172
36.0356,0.577748
36.1022,0.580228
36.1688,0.581294
36.2354,0.582858
36.302,0.586024
36.3686,0.586291
36.4352,0.586349
36.5018,0.586773
36.5684,0.586314
36.635,0.585088
36.7017,0.584555
36.7683,0.584163
36.8349,0.584186
36.9015,0.583504
36.9681,0.583888
37.0347,0.5837
37.1013,0.583293
37.1679,0.583403
37.2345,0.583191
37.3011,0.583583
37.3678,0.58312
37.4344,0.582807
37.501,0.58254
37.5676,0.581984
37.6342,0.581192
37.7008,0.580793
37.7674,0.580311
37.834,0.579766
37.9006,0.579198
37.9672,0.574632
38.0338,0.575828
38.1005,0.576792
38.1671,0.577281
38.2337,0.579053
38.3003,0.581075
38.3669,0.582768
38.4335,0.584171
38.5001,0.586334
38.5667,0.587737
38.6333,0.590648
38.6999,0.593987
38.7665,0.595943
38.8332,0.599418
38.8998,0.602671
38.9664,0.604638
39.033,0.607597
39.0996,0.610371
39.1662,0.612589
39.2328,0.615783
39.2994,0.618354
39.366,0.619819
39.4326,0.622308
39.4992,0.627551
39.5659,0.628135
39.6325,0.639813
39.6991,0.645091
39.7657,0.648285
39.8323,0.651667
39.8989,0.655213
39.9655,0.656656
40.0321,0.660198
40.0987,0.662929
40.1653,0.663972
40.2319,0.66688
40.2986,0.670203
40.3652,0.6717
40.4318,0.678013
40.4984,0.68239
40.565,0.684467
40.6316,0.688131
40.6982,0.691556
40.7648,0.692732
40.8314,0.69553
40.898,0.69823
40.9646,0.69888
41.0313,0.699562
41.0979,0.700303
41.1645,0.700698
41.2311,0.700589
41.2977,0.718932
41.3643,0.718948
41.4309,0.719148
41.4975,0.718901
41.5641,0.718274
41.6307,0.718603
41.6973,0.718317
41.764,0.718035
41.8306,0.718278
41.8972,0.719418
41.9638,0.721017
42.0304,0.723114
42.097,0.725418
42.1636,0.725849
42.2302,0.726566
42.2968,0.727303
42.3634,0.730014
42.43,0.730112
42.4967,0.730739
42.5633,0.731891
42.6299,0.732417
42.6965,0.732044
42.7631,0.732283
42.8297,0.731676
42.8963,0.73204
42.9629,0.757395
43.0295,0.757081
43.0961,0.757207
43.1627,0.757152
43.2294,0.757418
43.296,0.757332
43.3626,0.757798
43.4292,0.75779
43.4958,0.758394
43.5624,0.760197
43.629,0.760279
43.6956,0.760816
43.7622,0.760722
43.8288,0.760353
43.8954,0.760843
43.9621,0.760016
44.0287,0.760114
44.0953,0.760028
44.1619,0.760808
44.2285,0.760765
44.2951,0.760816
44.3617,0.760248
44.4283,0.75982
44.4949,0.759703
44.5615,0.759127
44.6282,0.754079
44.6948,0.754075
44.7614,0.753539
44.828,0.753327
44.8946,0.75281
44.9612,0.752963
45.0278,0.754013
45.0944,0.754362
45.161,0.755635
45.2276,0.756681
45.2942,0.756732
45.3609,0.758202
45.4275,0.758139
45.4941,0.757622
45.5607,0.757971
45.6273,0.757379
45.6939,0.757026
45.7605,0.757085
45.8271,0.756983
45.8937,0.75734
45.9603,0.757469
46.0269,0.756854
46.0936,0.756975
46.1602,0.756509
46.2268,0.756728
46.2934,0.767493
46.36,0.767846
46.4266,0.76754
46.4932,0.766639
46.5598,0.766255
46.6264,0.766333
46.693,0.766043
46.7596,0.766494
46.8263,0.766776
46.8929,0.767877
46.9595,0.767262
47.0261,0.768955
47.0927,0.770013
47.1593,0.770656
47.2259,0.771134
47.2925,0.77403
47.3591,0.778133
47.4257,0.779034
47.4923,0.779226
47.559,0.780335
47.6256,0.78048
47.6922,0.785806
47.7588,0.788964
47.8254,0.793463
47.892,0.796006
47.9586,0.835272
48.0252,0.834512
48.0918,0.834449
48.1584,0.834312
48.225,0.834394
48.2917,0.834621
48.3583,0.835421
48.4249,0.835092
48.4915,0.83575
48.5581,0.835773
48.6247,0.83546
48.6913,0.835895
48.7579,0.836514
48.8245,0.8366
48.8911,0.836479
48.9577,0.837513
49.0244,0.839222
49.091,0.839535
49.1576,0.839759
49.2242,0.839751
49.2908,0.842843
49.3574,0.843129
49.424,0.843286
49.4906,0.844355
49.5572,0.844559
49.6238,0.858106
49.6904,0.858494
49.7571,0.858275
49.8237,0.859106
49.8903,0.860301
49.9569,0.860438
50.0235,0.865078
50.0901,0.866093
50.1567,0.866441
50.2233,0.866359
50.2899,0.866367
50.3565,0.866696
50.4231,0.867163
50.4898,0.868409
50.5564,0.867911
50.623,0.868095
50.6896,0.870419
50.7562,0.871567
50.8228,0.877963
50.8894,0.87848
50.956,0.879307
51.0226,0.879589
51.0892,0.880463
51.1559,0.880956
51.2225,0.880968
51.2891,0.889464
51.3557,0.889868
51.4223,0.889605
51.4889,0.890044
51.5555,0.889966
51.6221,0.889468
51.6887,0.889311
51.7553,0.889252
51.8219,0.889057
51.8886,0.888959
51.9552,0.88877
52.0218,0.888187
52.0884,0.888202
52.155,0.888053
52.2216,0.887924
52.2882,0.887607
52.3548,0.887219
52.4214,0.887046
52.488,0.886964
52.5546,0.886858
52.6213,0.88636
52.6879,0.885898
52.7545,0.88562
52.8211,0.885005
52.8877,0.8835
52.9543,0.8773
53.0209,0.877669
53.0875,0.877496
53.1541,0.877414
53.2207,0.877257
53.2873,0.877046
53.354,0.876763
53.4206,0.87623
53.4872,0.873777
53.5538,0.873503
53.6204,0.872915
53.687,0.871881
53.7536,0.871504
53.8202,0.870533
53.8868,0.870877
53.9534,0.870666
54.02,0.872057
54.0867,0.874961
54.1533,0.878445
54.2199,0.886486
54.2865,0.887477
54.3531,0.888081
54.4197,0.88917
54.4863,0.89013
54.5529,0.890173
54.6195,0.896294
54.6861,0.895722
54.7527,0.895942
54.8194,0.896741
54.886,0.897556
54.9526,0.898015
55.0192,0.900495
55.0858,0.900268
55.1524,0.899872
55.219,0.899747
55.2856,0.900468
55.3522,0.900401
55.4188,0.901154
55.4854,0.902815
55.5521,0.902756
55.6187,0.902529
55.6853,0.90276
55.7519,0.902862
55.8185,0.90309
55.8851,0.903172
55.9517,0.903199
56.0183,0.903403
56.0849,0.903372
56.1515,0.903203
56.2181,0.903474
56.2848,0.904735
56.3514,0.904496
56.418,0.905045
56.4846,0.904751
56.5512,0.904806
56.6178,0.904598
56.6844,0.904798
56.751,0.904837
56.8176,0.904869
56.8842,0.904974
56.9508,0.905049
57.0175,0.904775
57.0841,0.90443
57.1507,0.904238
57.2173,0.904112
57.2839,0.904249
57.3505,0.904402
57.4171,0.904363
57.4837,0.904539
57.5503,0.904383
57.6169,0.904359
57.6836,0.90432
57.7502,0.904367
57.8168,0.90443
57.8834,0.904516
57.95,0.903129
58.0166,0.902952
58.0832,0.90278
58.1498,0.902999
58.2164,0.902905
58.283,0.903634
58.3496,0.903438
58.4163,0.903536
58.4829,0.903963
58.5495,0.904884
58.6161,0.904477
58.6827,0.904289
58.7493,0.904465
58.8159,0.904367
58.8825,0.904375
58.9491,0.904391
59.0157,0.904144
59.0823,0.904183
59.149,0.903967
59.2156,0.903858
59.2822,0.903689
59.3488,0.903489
59.4154,0.903552
59.482,0.903352
59.5486,0.903493
59.6152,0.903615
59.6818,0.903822
59.7484,0.903391
59.815,0.903434
59.8817,0.90325
59.9483,0.903411
60.0149,0.903442
60.0815,0.903438
60.1481,0.903505
60.2147,0.903525
60.2813,0.903513
60.3479,0.903274
60.4145,0.90363
60.4811,0.90356
60.5477,0.903376
60.6144,0.903477
60.681,0.903771
60.7476,0.903732
60.8142,0.903909
60.8808,0.904046
60.9474,0.904144
61.014,0.904285
61.0806,0.904277
61.1472,0.904222
61.2138,0.904414
61.2804,0.904524
61.3471,0.904641
61.4137,0.90461
61.4803,0.904833
61.5469,0.904786
61.6135,0.904802
61.6801,0.904634
61.7467,0.904614
61.8133,0.904763
61.8799,0.904782
61.9465,0.902133
