time (in seconds),queue density
0.0666092,0
0.133218,0.0318319
0.199828,0.0429416
0.266437,0.0604466
0.333046,0.074025
0.399655,0.0794133
0.466264,0.0888418
0.532873,0.0978745
0.599483,0.102056
0.666092,0.107789
0.732701,0.111958
0.79931,0.11447
0.865919,0.117711
0.932529,0.120928
0.999138,0.121779
1.06575,0.124788
1.13236,0.127332
1.19897,0.128076
1.26557,0.130596
1.33218,0.133308
1.39879,0.134064
1.4654,0.135647
1.53201,0.13734
1.59862,0.137842
1.66523,0.141137
1.73184,0.143602
1.79845,0.144825
1.86506,0.147744
1.93167,0.151636
1.99828,0.152145
2.06488,0.152945
2.13149,0.154069
2.1981,0.154108
2.26471,0.154477
2.33132,0.15423
2.39793,0.155527
2.46454,0.155272
2.53115,0.155617
2.59776,0.155746
2.66437,0.156432
2.73098,0.156569
2.79759,0.156985
2.86419,0.157318
2.9308,0.157384
2.99741,0.15847
3.06402,0.157733
3.13063,0.158215
3.19724,0.15858
3.26385,0.159665
3.33046,0.159787
3.39707,0.16039
3.46368,0.161468
3.53029,0.163556
3.5969,0.164458
3.6635,0.166915
3.73011,0.169054
3.79672,0.169776
3.86333,0.17161
3.92994,0.172636
3.99655,0.173236
4.06316,0.174082
4.12977,0.174325
4.19638,0.173753
4.26299,0.171849
4.3296,0.170473
4.39621,0.170015
4.46282,0.169411
4.52942,0.168181
4.59603,0.168004
4.66264,0.169317
4.72925,0.170693
4.79586,0.171617
4.86247,0.173483
4.92908,0.17456
4.99569,0.175246
5.0623,0.176406
5.12891,0.177405
5.19552,0.178428
5.26213,0.181355
5.32873,0.184588
5.39534,0.186458
5.46195,0.18828
5.52856,0.190741
5.59517,0.192618
5.66178,0.197795
5.72839,0.203728
5.795,0.206882
5.86161,0.213638
5.92822,0.220323
5.99483,0.223498
6.06144,0.230916
6.12804,0.237883
6.19465,0.240293
6.26126,0.243503
6.32787,0.246955
6.39448,0.248213
6.46109,0.251301
6.5277,0.253954
6.59431,0.255459
6.66092,0.258108
6.72753,0.258801
6.79414,0.258057
6.86075,0.256776
6.92735,0.255212
6.99396,0.254416
7.06057,0.251313
7.12718,0.249851
7.19379,0.248942
7.2604,0.248468
7.32701,0.249761
7.39362,0.251019
7.46023,0.253162
7.52684,0.255369
7.59345,0.257481
7.66006,0.261074
7.72666,0.26446
7.79327,0.265593
7.85988,0.268077
7.92649,0.268916
7.9931,0.267619
8.05971,0.267626
8.12632,0.267677
8.19293,0.268014
8.25954,0.268579
8.32615,0.268681
8.39276,0.268955
8.45937,0.270048
8.52598,0.27307
8.59258,0.274696
8.65919,0.277737
8.7258,0.283748
8.79241,0.28528
8.85902,0.287965
8.92563,0.28945
8.99224,0.290449
9.05885,0.291981
9.12546,0.294066
9.19207,0.295657
9.25868,0.296041
9.32529,0.297577
9.39189,0.298016
9.4585,0.296704
9.52511,0.296222
9.59172,0.295289
9.65833,0.292957
9.72494,0.291962
9.79155,0.291742
9.85816,0.290551
9.92477,0.289861
9.99138,0.288909
10.058,0.287898
10.1246,0.286871
10.1912,0.287208
10.2578,0.286683
10.3244,0.285476
10.391,0.284673
10.4576,0.282345
10.5243,0.280539
10.5909,0.279986
10.6575,0.27854
10.7241,0.278086
10.7907,0.277513
10.8573,0.276177
10.9239,0.274465
10.9905,0.274465
11.0571,0.273853
11.1237,0.273802
11.1903,0.274261
11.257,0.273924
11.3236,0.273066
11.3902,0.27256
11.4568,0.271345
11.5234,0.270374
11.59,0.270232
11.6566,0.270648
11.7232,0.270013
11.7898,0.269531
11.8564,0.268273
11.923,0.268387
11.9897,0.26796
12.0563,0.267717
12.1229,0.26705
12.1895,0.266717
12.2561,0.266212
12.3227,0.265514
12.3893,0.265314
12.4559,0.26397
12.5225,0.263018
12.5891,0.2635
12.6557,0.26348
12.7224,0.263112
12.789,0.262916
12.8556,0.26185
12.9222,0.261874
12.9888,0.259041
13.0554,0.258821
13.122,0.259013
13.1886,0.258997
13.2552,0.25888
13.3218,0.258923
13.3884,0.258723
13.4551,0.258801
13.5217,0.258782
13.5883,0.258903
13.6549,0.259291
13.7215,0.258664
13.7881,0.258178
13.8547,0.257528
13.9213,0.257532
13.9879,0.2577
14.0545,0.258261
14.1211,0.258253
14.1878,0.258269
14.2544,0.257473
14.321,0.257418
14.3876,0.257504
14.4542,0.25716
14.5208,0.257156
14.5874,0.257332
14.654,0.25783
14.7206,0.25783
14.7872,0.257704
14.8538,0.257798
14.9205,0.257544
14.9871,0.257199
15.0537,0.257152
15.1203,0.257195
15.1869,0.257469
15.2535,0.257034
15.3201,0.256638
15.3867,0.256819
15.4533,0.256854
15.5199,0.257085
15.5865,0.257026
15.6532,0.257195
15.7198,0.257516
15.7864,0.257524
15.853,0.257183
15.9196,0.255996
15.9862,0.254883
16.0528,0.256164
16.1194,0.258026
16.186,0.258143
16.2526,0.258915
16.3192,0.257916
16.3859,0.257885
16.4525,0.257661
16.5191,0.257379
16.5857,0.257163
16.6523,0.257152
16.7189,0.257018
16.7855,0.256862
16.8521,0.256301
16.9187,0.256133
16.9853,0.256019
17.052,0.256266
17.1186,0.256556
17.1852,0.256521
17.2518,0.257069
17.3184,0.257097
17.385,0.256732
17.4516,0.25656
17.5182,0.257054
17.5848,0.257285
17.6514,0.257379
17.718,0.257716
17.7847,0.257606
17.8513,0.257226
17.9179,0.257195
17.9845,0.257116
18.0511,0.257305
18.1177,0.256764
18.1843,0.256168
18.2509,0.256192
18.3175,0.256517
18.3841,0.25656
18.4507,0.25741
18.5174,0.258284
18.584,0.258707
18.6506,0.260353
18.7172,0.262258
18.7838,0.263465
18.8504,0.2658
18.917,0.268614
18.9836,0.269202
19.0502,0.271326
19.1168,0.272697
19.1834,0.272619
19.2501,0.271937
19.3167,0.27026
19.3833,0.269308
19.4499,0.268253
19.5165,0.266376
19.5831,0.265863
19.6497,0.264358
19.7163,0.263249
19.7829,0.26272
19.8495,0.260972
19.9161,0.25915
19.9828,0.258896
20.0494,0.257677
20.116,0.256725
20.1826,0.256227
20.2492,0.256
20.3158,0.255525
20.3824,0.255729
20.449,0.256047
20.5156,0.256756
20.5822,0.256446
20.6488,0.256842
20.7155,0.2581
20.7821,0.257555
20.8487,0.257026
20.9153,0.257277
20.9819,0.256728
21.0485,0.257128
21.1151,0.25676
21.1817,0.256395
21.2483,0.255537
21.3149,0.2575
21.3815,0.257383
21.4482,0.256948
21.5148,0.256713
21.5814,0.256603
21.648,0.257258
21.7146,0.257677
21.7812,0.257461
21.8478,0.257732
21.9144,0.257775
21.981,0.257787
22.0476,0.257916
22.1142,0.257422
22.1809,0.257203
22.2475,0.257818
22.3141,0.258202
22.3807,0.258425
22.4473,0.258551
22.5139,0.25859
22.5805,0.258813
22.6471,0.259158
22.7137,0.259503
22.7803,0.260467
22.8469,0.260957
22.9136,0.262638
22.9802,0.261952
23.0468,0.263371
23.1134,0.264778
23.18,0.26564
23.2466,0.266149
23.3132,0.26611
23.3798,0.265988
23.4464,0.265777
23.513,0.265275
23.5796,0.265181
23.6463,0.265283
23.7129,0.265553
23.7795,0.265632
23.8461,0.265742
23.9127,0.266008
23.9793,0.266184
24.0459,0.266361
24.1125,0.266404
24.1791,0.266659
24.2457,0.266588
24.3124,0.266404
24.379,0.266443
24.4456,0.266357
24.5122,0.26573
24.5788,0.265734
24.6454,0.266263
24.712,0.265906
24.7786,0.26609
24.8452,0.265663
24.9118,0.265275
24.9784,0.265244
25.0451,0.264652
25.1117,0.264711
25.1783,0.264531
25.2449,0.263939
25.3115,0.26426
25.3781,0.264648
25.4447,0.264934
25.5113,0.265769
25.5779,0.266572
25.6445,0.269296
25.7111,0.270997
25.7778,0.271569
25.8444,0.272882
25.911,0.275135
25.9776,0.275942
26.0442,0.27747
26.1108,0.278626
26.1774,0.278544
26.244,0.279226
26.3106,0.279826
26.3772,0.28048
26.4438,0.28117
26.5105,0.281742
26.5771,0.281687
26.6437,0.28231
26.7103,0.282533
26.7769,0.282565
26.8435,0.283674
26.9101,0.285433
26.9767,0.286793
27.0433,0.289607
27.1099,0.293482
27.1765,0.295175
27.2432,0.29927
27.3098,0.303687
27.3764,0.306308
27.443,0.310556
27.5096,0.316074
27.5762,0.318464
27.6428,0.324358
27.7094,0.328923
27.776,0.331596
27.8426,0.336518
27.9092,0.340527
27.9759,0.345398
28.0425,0.34898
28.1091,0.353733
28.1757,0.356249
28.2423,0.36181
28.3089,0.368189
28.3755,0.370595
28.4421,0.376579
28.5087,0.381293
28.5753,0.383453
28.6419,0.388986
28.7086,0.394441
28.7752,0.396663
28.8418,0.402247
28.9084,0.406902
28.975,0.409791
29.0416,0.413486
29.1082,0.416554
29.1748,0.41724
29.2414,0.420038
29.308,0.423491
29.3746,0.422938
29.4413,0.425748
29.5079,0.426481
29.5745,0.426825
29.6411,0.435592
29.7077,0.435411
29.7743,0.436708
29.8409,0.438491
29.9075,0.440239
29.9741,0.440079
30.0407,0.441438
30.1073,0.443061
30.174,0.443202
30.2406,0.445122
30.3072,0.446956
30.3738,0.447289
30.4404,0.448472
30.507,0.450949
30.5736,0.451847
30.6402,0.453485
30.7068,0.45582
30.7734,0.456314
30.8401,0.458073
30.9067,0.458693
30.9733,0.459629
31.0399,0.460914
31.1065,0.461941
31.1731,0.462486
31.2397,0.462776
31.3063,0.468525
31.3729,0.468152
31.4395,0.469128
31.5061,0.469497
31.5728,0.469109
31.6394,0.469967
31.706,0.469297
31.7726,0.46896
31.8392,0.469512
31.9058,0.469979
31.9724,0.470496
32.039,0.470515
32.1056,0.470218
32.1722,0.469908
32.2388,0.470645
32.3055,0.470543
32.3721,0.470574
32.4387,0.470676
32.5053,0.47097
32.5719,0.470531
32.6385,0.47079
32.7051,0.471307
32.7717,0.470754
32.8383,0.470829
32.9049,0.470837
32.9715,0.471056
33.0382,0.471711
33.1048,0.471903
33.1714,0.47186
33.238,0.472063
33.3046,0.474908
33.3712,0.476464
33.4378,0.48121
33.5044,0.487448
33.571,0.49047
33.6376,0.495529
33.7042,0.499291
33.7709,0.501477
33.8375,0.505337
33.9041,0.50866
33.9707,0.510389
34.0373,0.513096
34.1039,0.51535
34.1705,0.516188
34.2371,0.518159
34.3037,0.520138
34.3703,0.52091
34.4369,0.522858
34.5036,0.52702
34.5702,0.528744
34.6368,0.538059
34.7034,0.541229
34.77,0.541746
34.8366,0.545167
34.9032,0.549603
34.9698,0.551316
35.0364,0.554827
35.103,0.554663
35.1696,0.555615
35.2363,0.555438
35.3029,0.55721
35.3695,0.557653
35.4361,0.559024
35.5027,0.559651
35.5693,0.560846
35.6359,0.564346
35.7025,0.564863
35.7691,0.565839
35.8357,0.567974
35.9023,0.569628
35.969,0.570498
36.0356,0.570976
36.1022,0.57341
36.1688,0.573782
36.2354,0.575385
36.302,0.578014
36.3686,0.577865
36.4352,0.578406
36.5018,0.578802
36.5684,0.578579
36.635,0.577673
36.7017,0.576956
36.7683,0.576886
36.8349,0.577113
36.9015,0.57622
36.9681,0.57629
37.0347,0.576439
37.1013,0.575839
37.1679,0.575769
37.2345,0.575749
37.3011,0.576137
37.3678,0.575385
37.4344,0.574899
37.501,0.574703
37.5676,0.574017
37.6342,0.573829
37.7008,0.573088
37.7674,0.572704
37.834,0.572418
37.9006,0.571576
37.9672,0.567253
38.0338,0.568214
38.1005,0.569538
38.1671,0.569977
38.2337,0.571239
38.3003,0.573653
38.3669,0.575346
38.4335,0.576897
38.5001,0.579523
38.5667,0.580887
38.6333,0.584374
38.6999,0.587498
38.7665,0.589434
38.8332,0.593176
38.8998,0.596479
38.9664,0.598525
39.033,0.60148
39.0996,0.604348
39.1662,0.606551
39.2328,0.609921
39.2994,0.61306
39.366,0.614008
39.4326,0.61692
39.4992,0.622578
39.5659,0.623001
39.6325,0.634656
39.6991,0.640252
39.7657,0.643661
39.8323,0.647172
39.8989,0.650699
39.9655,0.652051
40.0321,0.655155
40.0987,0.65816
40.1653,0.659105
40.2319,0.662005
40.2986,0.665285
40.3652,0.666821
40.4318,0.672981
40.4984,0.677468
40.565,0.679561
40.6316,0.683319
40.6982,0.686685
40.7648,0.687892
40.8314,0.6906
40.898,0.693178
40.9646,0.694154
41.0313,0.69435
41.0979,0.695388
41.1645,0.69578
41.2311,0.695808
41.2977,0.713779
41.3643,0.713995
41.4309,0.714057
41.4975,0.713838
41.5641,0.713642
41.6307,0.713654
41.6973,0.713614
41.764,0.713356
41.8306,0.713419
41.8972,0.714002
41.9638,0.716334
42.0304,0.718391
42.097,0.720684
42.1636,0.720954
42.2302,0.722048
42.2968,0.723086
42.3634,0.725833
42.43,0.726272
42.4967,0.727071
42.5633,0.728286
42.6299,0.728408
42.6965,0.728733
42.7631,0.728568
42.8297,0.728478
42.8963,0.728498
42.9629,0.753817
43.0295,0.753691
43.0961,0.753903
43.1627,0.754232
43.2294,0.754271
43.296,0.754322
43.3626,0.754177
43.4292,0.754938
43.4958,0.755655
43.5624,0.757677
43.629,0.758127
43.6956,0.758633
43.7622,0.758417
43.8288,0.758304
43.8954,0.758578
43.9621,0.758649
44.0287,0.758257
44.0953,0.758163
44.1619,0.75879
44.2285,0.758496
44.2951,0.758586
44.3617,0.758014
44.4283,0.757453
44.4949,0.757109
44.5615,0.756842
44.6282,0.751732
44.6948,0.751387
44.7614,0.750568
44.828,0.750541
44.8946,0.750031
44.9612,0.749976
45.0278,0.751325
45.0944,0.751622
45.161,0.752998
45.2276,0.754224
45.2942,0.754001
45.3609,0.755451
45.4275,0.755239
45.4941,0.754816
45.5607,0.755306
45.6273,0.754644
45.6939,0.753927
45.7605,0.754217
45.8271,0.754354
45.8937,0.754965
45.9603,0.755004
46.0269,0.75433
46.0936,0.753852
46.1602,0.753809
46.2268,0.754001
46.2934,0.763445
46.36,0.763723
46.4266,0.76343
46.4932,0.762658
46.5598,0.762387
46.6264,0.762932
46.693,0.762219
46.7596,0.763014
46.8263,0.763332
46.8929,0.763966
46.9595,0.763527
47.0261,0.765514
47.0927,0.766823
47.1593,0.767532
47.2259,0.76767
47.2925,0.770856
47.3591,0.775707
47.4257,0.776839
47.4923,0.777086
47.559,0.778238
47.6256,0.778282
47.6922,0.783611
47.7588,0.786668
47.8254,0.791825
47.892,0.794681
47.9586,0.833207
48.0252,0.832936
48.0918,0.83312
48.1584,0.832768
48.225,0.833007
48.2917,0.833046
48.3583,0.833806
48.4249,0.833853
48.4915,0.834073
48.5581,0.834316
48.6247,0.834135
48.6913,0.834476
48.7579,0.835397
48.8245,0.835327
48.8911,0.835233
48.9577,0.836204
49.0244,0.837784
49.091,0.838313
49.1576,0.838469
49.2242,0.838234
49.2908,0.841028
49.3574,0.841424
49.424,0.841495
49.4906,0.842612
49.5572,0.842584
49.6238,0.856786
49.6904,0.857432
49.7571,0.856786
49.8237,0.857938
49.8903,0.85907
49.9569,0.859678
50.0235,0.865383
50.0901,0.866681
50.1567,0.867331
50.2233,0.867053
50.2899,0.867617
50.3565,0.868369
